date,day,nominations_close,options,scratchings_close,status,time_slot,track,url
02/02/2018,Friday,30/01/2018 10:00:00 AM,,02/02/2018 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228693982
02/02/2018,Friday,30/01/2018 09:00:00 AM,,01/02/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694042
03/02/2018,Saturday,30/01/2018 01:00:00 PM,,03/02/2018 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/228691976
03/02/2018,Saturday,30/01/2018 02:00:00 PM,,03/02/2018 08:30:00 AM,Results Finalised,Twilight,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228694043
04/02/2018,Sunday,31/01/2018 09:00:00 AM,,03/02/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228693983
04/02/2018,Sunday,31/01/2018 10:00:00 AM,,04/02/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228693984
04/02/2018,Sunday,01/02/2018 08:30:00 AM,,03/02/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228693985
05/02/2018,Monday,01/02/2018 10:00:00 AM,,05/02/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/285184733
05/02/2018,Monday,31/01/2018 11:00:00 AM,,04/02/2018 04:00:00 PM,Results Finalised,Day,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/285185232
05/02/2018,Monday,01/02/2018 09:00:00 AM,,05/02/2018 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/285185233
06/02/2018,Tuesday,02/02/2018 08:30:00 AM,,06/02/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228691977
06/02/2018,Tuesday,01/02/2018 12:00:00 PM,,06/02/2018 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/228693986
06/02/2018,Tuesday,01/02/2018 11:00:00 AM,,06/02/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228693987
07/02/2018,Wednesday,02/02/2018 11:00:00 AM,,07/02/2018 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228691978
29/01/2018,Monday,24/01/2018 11:00:00 AM,,28/01/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228692042
29/01/2018,Monday,25/01/2018 10:00:00 AM,,28/01/2018 04:00:00 PM,Results Finalised,Morning,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228692060
29/01/2018,Monday,25/01/2018 09:00:00 AM,,29/01/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/281026938
30/01/2018,Tuesday,25/01/2018 11:00:00 AM,,30/01/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228692044
30/01/2018,Tuesday,25/01/2018 12:00:00 PM,,30/01/2018 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/228692045
30/01/2018,Tuesday,25/01/2018 11:00:00 AM,,30/01/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228692059
31/01/2018,Wednesday,29/01/2018 09:00:00 AM,,31/01/2018 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228692047
31/01/2018,Wednesday,29/01/2018 09:00:00 AM,,31/01/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228692048
31/01/2018,Wednesday,29/01/2018 08:00:00 AM,,30/01/2018 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/228692049
31/01/2018,Wednesday,29/01/2018 08:30:00 AM,,31/01/2018 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/285184734
19/01/2018,Friday,16/01/2018 10:00:00 AM,,19/01/2018 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228692028
20/01/2018,Saturday,16/01/2018 08:30:00 AM,,19/01/2018 04:00:00 PM,Results Finalised,Morning,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228691982
16/02/2018,Friday,13/02/2018 10:00:00 AM,,16/02/2018 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228694012
16/02/2018,Friday,12/02/2018 12:00:00 PM,,15/02/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694045
17/02/2018,Saturday,13/02/2018 09:00:00 AM,,17/02/2018 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/228694013
18/02/2018,Sunday,14/02/2018 10:00:01 AM,,18/02/2018 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228694007
18/02/2018,Sunday,14/02/2018 09:00:00 AM,,17/02/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694014
18/02/2018,Sunday,14/02/2018 10:00:00 AM,,18/02/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228694015
18/02/2018,Sunday,14/02/2018 01:00:00 PM,,17/02/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228694016
19/02/2018,Monday,14/02/2018 11:00:00 AM,,18/02/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228694017
19/02/2018,Monday,15/02/2018 09:00:00 AM,,19/02/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228694018
19/02/2018,Monday,15/02/2018 10:00:00 AM,,19/02/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228694058
19/02/2018,Monday,15/02/2018 10:00:00 AM,,19/02/2018 08:30:00 AM,Results Finalised,Night,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/280995370
20/02/2018,Tuesday,15/02/2018 02:00:00 PM,,20/02/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228694019
20/02/2018,Tuesday,15/02/2018 11:00:00 AM,,20/02/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228694063
20/02/2018,Tuesday,15/02/2018 12:00:00 PM,,20/02/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/282748880
21/02/2018,Wednesday,16/02/2018 11:00:00 AM,,21/02/2018 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228694022
21/02/2018,Wednesday,16/02/2018 11:00:00 AM,,21/02/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228694023
21/02/2018,Wednesday,16/02/2018 09:00:00 AM,,20/02/2018 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/228694024
21/02/2018,Wednesday,16/02/2018 10:00:00 AM,,21/02/2018 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/281029445
22/02/2018,Thursday,19/02/2018 11:00:00 AM,,22/02/2018 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228694025
22/02/2018,Thursday,19/02/2018 09:00:00 AM,,22/02/2018 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/228694026
22/02/2018,Thursday,19/02/2018 09:00:00 AM,,22/02/2018 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/228694027
22/02/2018,Thursday,19/02/2018 10:00:00 AM,,21/02/2018 04:00:00 PM,Results Finalised,Day,Sale,https://fasttrack.grv.org.au/Meeting/Details/282748878
23/02/2018,Friday,20/02/2018 10:00:00 AM,,23/02/2018 08:30:00 AM,Results Finalised,Night,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228694028
23/02/2018,Friday,20/02/2018 09:00:00 AM,,23/02/2018 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/228694029
23/02/2018,Friday,20/02/2018 10:00:00 AM,,23/02/2018 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228694030
23/02/2018,Friday,19/02/2018 12:00:00 PM,,22/02/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694047
24/02/2018,Saturday,20/02/2018 09:00:00 AM,,24/02/2018 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/228694031
24/02/2018,Saturday,20/02/2018 11:00:00 AM,,24/02/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/282748881
25/02/2018,Sunday,21/02/2018 09:00:00 AM,,24/02/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694032
25/02/2018,Sunday,21/02/2018 10:00:00 AM,,25/02/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228694033
01/03/2018,Thursday,26/02/2018 09:00:00 AM,,01/03/2018 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/228694048
01/03/2018,Thursday,26/02/2018 11:00:00 AM,,01/03/2018 08:30:00 AM,Results Finalised,Twilight,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228694068
01/03/2018,Thursday,26/02/2018 09:00:00 AM,,01/03/2018 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/228694069
01/03/2018,Thursday,26/02/2018 10:00:00 AM,,28/02/2018 04:00:00 PM,Results Finalised,Day,Sale,https://fasttrack.grv.org.au/Meeting/Details/228694125
02/03/2018,Friday,27/02/2018 10:00:00 AM,,02/03/2018 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228694049
02/03/2018,Friday,27/02/2018 10:00:00 AM,,02/03/2018 08:30:00 AM,Results Finalised,Night,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228694070
02/03/2018,Friday,26/02/2018 12:00:00 PM,,01/03/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694126
02/03/2018,Friday,28/02/2018 08:30:00 AM,,02/03/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228694150
03/03/2018,Saturday,27/02/2018 09:00:00 AM,,03/03/2018 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/228694050
03/03/2018,Saturday,27/02/2018 11:00:00 AM,,03/03/2018 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228694151
04/03/2018,Sunday,28/02/2018 09:00:00 AM,,03/03/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228694071
04/03/2018,Sunday,28/02/2018 10:00:00 AM,,04/03/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228694072
04/03/2018,Sunday,28/02/2018 09:00:00 AM,,03/03/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228694073
05/03/2018,Monday,28/02/2018 11:00:00 AM,,04/03/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228694157
05/03/2018,Monday,01/03/2018 10:00:00 AM,,05/03/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228694160
05/03/2018,Monday,01/03/2018 09:00:00 AM,,05/03/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/288100051
06/03/2018,Tuesday,01/03/2018 12:00:00 PM,,06/03/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228694115
06/03/2018,Tuesday,01/03/2018 11:00:00 AM,,06/03/2018 08:30:00 AM,Results Finalised,Twilight,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/228694116
06/03/2018,Tuesday,01/03/2018 11:00:00 AM,,06/03/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/288101052
25/02/2018,Sunday,21/02/2018 09:00:00 AM,,24/02/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228694034
26/02/2018,Monday,22/02/2018 10:00:00 AM,,26/02/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228694036
26/02/2018,Monday,22/02/2018 09:00:00 AM,,26/02/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228694064
26/02/2018,Monday,21/02/2018 11:00:00 AM,,25/02/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/281029446
27/02/2018,Tuesday,22/02/2018 02:00:00 PM,,27/02/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228694037
27/02/2018,Tuesday,22/02/2018 11:00:00 AM,,27/02/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228694038
27/02/2018,Tuesday,22/02/2018 12:00:00 PM,,27/02/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228694054
28/02/2018,Wednesday,23/02/2018 11:00:00 AM,,28/02/2018 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228694039
28/02/2018,Wednesday,23/02/2018 11:00:00 AM,,28/02/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228694040
28/02/2018,Wednesday,23/02/2018 09:00:00 AM,,27/02/2018 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/228694041
28/02/2018,Wednesday,23/02/2018 10:00:00 AM,,28/02/2018 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/228694065
20/01/2018,Saturday,16/01/2018 09:00:00 AM,,20/01/2018 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/228692029
20/01/2018,Saturday,16/01/2018 11:00:00 AM,,20/01/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228692062
20/01/2018,Saturday,16/01/2018 09:00:00 AM,,19/01/2018 04:00:00 PM,Results Finalised,Morning,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/289107562
21/01/2018,Sunday,17/01/2018 09:00:00 AM,,20/01/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228692030
21/01/2018,Sunday,17/01/2018 02:00:00 PM,,21/01/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228692031
21/01/2018,Sunday,17/01/2018 01:00:00 PM,,20/01/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228692032
22/01/2018,Monday,18/01/2018 10:00:00 AM,,22/01/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228692055
22/01/2018,Monday,17/01/2018 11:00:00 AM,,21/01/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228692058
22/01/2018,Monday,18/01/2018 09:00:00 AM,,22/01/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228692068
23/01/2018,Tuesday,18/01/2018 11:00:00 AM,,23/01/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228692033
23/01/2018,Tuesday,18/01/2018 12:00:00 PM,,23/01/2018 08:30:00 AM,Results Finalised,Night,Warragul,https://fasttrack.grv.org.au/Meeting/Details/228692071
23/01/2018,Tuesday,18/01/2018 11:00:00 AM,,23/01/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/268926281
24/01/2018,Wednesday,19/01/2018 02:00:00 PM,,24/01/2018 08:30:00 AM,Results Finalised,Night,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/228691987
24/01/2018,Wednesday,19/01/2018 11:00:00 AM,,24/01/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/228692035
24/01/2018,Wednesday,22/01/2018 08:30:00 AM,,23/01/2018 04:00:00 PM,Results Finalised,Day,Meadows (MEP),https://fasttrack.grv.org.au/Meeting/Details/228692036
24/01/2018,Wednesday,19/01/2018 10:00:00 AM,,24/01/2018 08:30:00 AM,Results Finalised,Twilight,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/268926282
25/01/2018,Thursday,22/01/2018 11:00:00 AM,,25/01/2018 08:30:00 AM,Results Finalised,Twilight,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228691983
25/01/2018,Thursday,22/01/2018 01:00:00 PM,,25/01/2018 08:30:00 AM,Results Finalised,Night,Sandown Park,https://fasttrack.grv.org.au/Meeting/Details/228692037
25/01/2018,Thursday,22/01/2018 03:00:00 PM,,24/01/2018 04:00:00 PM,Results Finalised,Morning,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228692063
25/01/2018,Thursday,22/01/2018 10:00:00 AM,,24/01/2018 04:00:00 PM,Results Finalised,Day,Warragul,https://fasttrack.grv.org.au/Meeting/Details/228692074
26/01/2018,Friday,22/01/2018 12:00:00 PM,,25/01/2018 04:00:00 PM,Results Finalised,Morning,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228691984
26/01/2018,Friday,23/01/2018 10:00:00 AM,,26/01/2018 08:30:00 AM,Results Finalised,Night,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228692038
26/01/2018,Friday,23/01/2018 09:00:00 AM,,26/01/2018 08:30:00 AM,Results Finalised,Night,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/232147370
26/01/2018,Friday,23/01/2018 10:00:00 AM,,26/01/2018 08:30:00 AM,Results Finalised,Night,The Meadows,https://fasttrack.grv.org.au/Meeting/Details/232147372
26/01/2018,Friday,24/01/2018 11:00:00 AM,,25/01/2018 04:00:00 PM,Results Finalised,Morning,Warrnambool,https://fasttrack.grv.org.au/Meeting/Details/290965770
28/01/2018,Sunday,24/01/2018 02:00:00 PM,,28/01/2018 08:30:00 AM,Results Finalised,Night,Sale,https://fasttrack.grv.org.au/Meeting/Details/228692040
29/01/2018,Monday,24/01/2018 01:00:00 PM,,28/01/2018 04:00:00 PM,Results Finalised,Day,Healesville,https://fasttrack.grv.org.au/Meeting/Details/228691985
29/01/2018,Monday,25/01/2018 10:00:00 AM,,29/01/2018 08:30:00 AM,Results Finalised,Night,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228692041
01/04/2018,Sunday,28/03/2018 10:00:00 AM,,01/04/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228692090
01/04/2018,Sunday,28/03/2018 01:00:00 PM,,31/03/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228692091
01/04/2018,Sunday,29/03/2018 08:00:00 AM,,31/03/2018 04:00:00 PM,Results Finalised,Day,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/228694156
02/04/2018,Monday,28/03/2018 11:00:00 AM,,02/04/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/228692093
02/04/2018,Monday,28/03/2018 12:00:00 PM,,02/04/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/228692170
02/04/2018,Monday,28/03/2018 10:00:00 AM,,01/04/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/296704225
03/04/2018,Tuesday,29/03/2018 08:00:00 AM,,03/04/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228692094
03/04/2018,Tuesday,29/03/2018 08:00:00 AM,,03/04/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228692167
03/04/2018,Tuesday,29/03/2018 09:00:00 AM,,03/04/2018 08:30:00 AM,Results Finalised,Night,Cranbourne,https://fasttrack.grv.org.au/Meeting/Details/296703225
04/04/2018,Wednesday,29/03/2018 02:00:00 PM,,04/04/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228692081
04/04/2018,Wednesday,29/03/2018 12:00:00 PM,,04/04/2018 08:30:00 AM,Results Finalised,Night,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228692096
25/03/2018,Sunday,21/03/2018 09:00:00 AM,,24/03/2018 04:00:00 PM,Results Finalised,Day,Bendigo,https://fasttrack.grv.org.au/Meeting/Details/228694122
25/03/2018,Sunday,21/03/2018 10:00:00 AM,,25/03/2018 08:30:00 AM,Results Finalised,Twilight,Sale,https://fasttrack.grv.org.au/Meeting/Details/228694139
25/03/2018,Sunday,22/03/2018 08:30:00 AM,,24/03/2018 04:00:00 PM,Results Finalised,Day,Sandown (SAP),https://fasttrack.grv.org.au/Meeting/Details/228694140
26/03/2018,Monday,21/03/2018 11:00:00 AM,,25/03/2018 04:00:00 PM,Results Finalised,Day,Ballarat,https://fasttrack.grv.org.au/Meeting/Details/228694158
26/03/2018,Monday,22/03/2018 09:00:00 AM,,26/03/2018 08:30:00 AM,Results Finalised,Twilight,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/288100056
26/03/2018,Monday,22/03/2018 10:00:00 AM,,26/03/2018 08:30:00 AM,Results Finalised,Night,Shepparton,https://fasttrack.grv.org.au/Meeting/Details/288100057
27/03/2018,Tuesday,22/03/2018 11:00:00 AM,,27/03/2018 08:30:00 AM,Results Finalised,Twilight,Horsham,https://fasttrack.grv.org.au/Meeting/Details/228694143
27/03/2018,Tuesday,22/03/2018 11:00:00 AM,,27/03/2018 08:30:00 AM,Results Finalised,Twilight,Geelong,https://fasttrack.grv.org.au/Meeting/Details/228694145
27/03/2018,Tuesday,22/03/2018 12:00:00 PM,,27/03/2018 08:30:00 AM,Results Finalised,Night,Traralgon,https://fasttrack.grv.org.au/Meeting/Details/282809492
